615,2015-10,2015,10,10/9/15,Houston,Texas,,C,1,1,,Wikp
616,2015-10,2015,10,10/22/15,Nashville,Tennessee,,C,1,3,,Wikp
617,2015-11,2015,11,11/1/15,Winston-Salem,North Carolina,,C,1,1,,Wikp
618,2015-11,2015,11,11/20/15,North Las Vegas,Nevada,,HS,1,0,,Wikp
619,2016-01,2016,1,1/22/16,Indianapolis,Indiana,,HS,0,1,,Wikp
620,2016-01,2016,1,1/29/16,Philadelphia,Pennsylvania,,HS,0,0,,Wikp
621,2016-02,2016,2,2/9/16,Muskegon Heights,Michigan,,HS,0,4,,Wikp
622,2016-02,2016,2,2/12/16,Glendale,Arizona,,HS,2,0,,Wikp
623,2016-02,2016,2,2/29/16,Middletown,Ohio,,HS,0,4,,Wikp
624,2016-04,2016,4,4/23/16,Antigo,Wisconsin,,HS,1,2,,Wikp
625,2016-06,2016,6,6/1/16,Los Angeles,California,,C,2,0,,Wikp
626,2016-06,2016,6,6/8/16,Dorchester,Massachusetts,,HS,1,3,,Wikp
627,2016-09,2016,9,9/6/16,Cedar Rapids,IA,,HS,1,0,,Wikp
628,2016-09,2016,9,9/9/16,Alpine,Texas,,HS,1,2,,Wikp
629,2016-09,2016,9,9/28/16,Townville,South Carolina,,ES,2,2,,Wikp
630,2016-10,2016,10,10/11/16,Mobile,Alabama,,HS,0,1,,Wikp
631,2016-10,2016,10,10/13/16,Columbus,Ohio,,HS,0,2,,Wikp
632,2016-10,2016,10,10/18/16,San Francisco,California,,HS,0,4,,Wikp
633,2016-10,2016,10,10/25/16,Sandy,Utah,,MS,0,1,,Wikp
634,2016-12,2016,12,12/1/16,Bountiful,Utah,,MS,0,0,,Wikp
635,2017-01,2017,1,1/20/17,West Liberty,Ohio,,HS,0,1,,Wikp
636,2017-01,2017,1,1/20/17,Seattle,Washington,,C,0,1,,Wikp
637,2017-03,2017,3,3/21/17,King City,California,,HS,0,1,,Wikp
638,2017-04,2017,4,4/10/17,San Bernardino,California,,ES,3,1,,Wikp
639,2017-05,2017,5,5/4/17,Irving,Texas,,C,2,0,,Wikp
640,2017-09,2017,9,9/13/17,Rockford,Washington,,HS,1,3,,Wikp
641,2017-09,2017,9,9/20/17,Mattoon,Illinois,,HS,0,1,,Wikp
642,2017-11,2017,11,11/14/17,Rancho Tehama Reserve,California,,ES,6,18,,Wikp
643,2017-12,2017,12,12/7/17,Aztec,New Mexico,,HS,3,0,,Wikp
644,2018-01,2018,1,1/9/18,Forest City,Iowa,,-,0,0,,Wikp
645,2018-01,2018,1,1/20/18,Winston-Salem,North Carolina,,C,1,0,,Wikp
646,2018-01,2018,1,1/22/18,Italy,Texas,,HS,0,1,,Wikp
647,2018-01,2018,1,1/22/18,New Orleans,Louisiana,,HS,0,1,,Wikp
648,2018-01,2018,1,1/23/18,Marshall County,Kentucky,,HS,2,18,,Wikp
649,2018-02,2018,2,2/1/18,Los Angeles,California,,MS,0,5,,Wikp
650,2018-02,2018,2,2/14/18,Parkland,Florida,,HS,17,14,,Wikp
651,2018-03,2018,3,3/2/18,Mount Pleasant,Michigan,,C,2,0,,Wikp
652,2018-03,2018,3,3/7/18,Birmingham,Alabama,,HS,1,2,,Wikp
653,2018-03,2018,3,3/14/18,Birmingham,Alabama,,C,2,1,,Wikp
654,2018-03,2018,3,3/20/18,Great Mills,Maryland,,HS,2,1,,Wikp
655,2018-04,2018,4,4/20/18,Ocala,Florida,,HS,0,1,,Wikp
656,2018-05,2018,5,5/11/18,Palmdale,California,,HS,0,1,,Wikp
657,2018-05,2018,5,5/16/18,Dixon,Texas,,HS,0,1,,Wikp
658,2018-05,2018,5,5/18/18,Santa Fe,Texas,,HS,10,10,,Wikp
659,2018-05,2018,5,5/18/18,Jonesboro,Georgia,,HS,1,3,,Wikp
660,2018-05,2018,5,5/25/18,Nobelsville,Indiana,,MS,0,2,,Wikp
661,2018-08,2018,8,8/17/18,Wellington,Florida,,HS,0,2,,Wikp
662,2018-08,2018,8,8/30/18,San Francisco,California,,HS,0,1,,Wikp
663,2018-09,2018,9,9/5/18,Providence,Rhode Island,,HS,1,1,,Wikp
664,2018-09,2018,9,9/10/18,Memphis,Tennessee,,HS,0,1,,Wikp
665,2018-09,2018,9,9/11/18,Las Vegas,Nevada,,HS,1,0,,Wikp
666,2018-10,2018,10,10/29/18,Matthews,North Carolina,,HS,1,1,,Wikp
667,2018-12,2018,12,12/13/18,Richmond,Indiana,,MS,1,0,,Wikp
668,2019-01,2019,1,1/25/19,Mobile,Alabama,,HS,0,2,,Wikp
669,2019-02,2019,2,2/8/19,Baltimore,Maryland,,HS,0,1,,Wikp
670,2019-02,2019,2,2/12/19,Kansas City,Missouri,,HS,1,0,,Wikp
671,2019-02,2019,2,2/14/19,Rio Rancho,New Mexico,,HS,0,0,,Wikp
672,2019-03,2019,3,3/22/19,Blountville,Alabama,,ES,0,1,,Wikp
673,2019-04,2019,4,4/1/19,Prescott,Arizona,,HS,0,1,,Wikp
674,2019-04,2019,4,4/25/19,Dekalb,Georgia,,ES,0,10,,Wikp
675,2019-04,2019,4,4/30/19,Charlotte,North Carolina,,C,2,4,,Wikp
676,2019-05,2019,5,5/4/19,Eugene,Oregon,,C,1,0,,Wikp
677,2019-05,2019,5,5/6/19,Riverview,Florida,,ES,0,0,,Wikp
678,2019-05,2019,5,5/7/19,Highlands Ranch,Colorado,,HS,1,7,,Wikp
679,2019-05,2019,5,5/7/19,Savannah,Georgia,,C,0,1,,Wikp
680,2019-08,2019,8,8/8/19,Montgomery,Alabama,,ES,0,0,,Wikp
681,2019-08,2019,8,8/30/19,Mobile,Alabama,,HS,0,10,,Wikp
682,2019-10,2019,10,10/22/19,Santa Rosa,California,,HS,0,1,,Wikp
683,2019-11,2019,11,11/14/19,Santa Clarita,California,,HS,2,4,,Wikp
684,2019-11,2019,11,11/15/19,Pleasantville,New Jersey,,HS,1,2,,Wikp
685,2019-11,2019,11,11/23/19,Union City,California,,ES,2,0,,Wikp
686,2019-12,2019,12,12/2/19,Waukesha,Wisconsin,,HS,0,1,,Wikp
687,2019-12,2019,12,12/3/19,Oshkosh,Wisconsin,,HS,0,2,,Wikp
688,2020-01,2020,1,1/8/20,Belle Glade,Florida,,HS,0,1,,Wikp
689,2020-01,2020,1,1/11/20,Dallas,Texas,,HS,1,1,,Wikp
690,2020-01,2020,1,1/14/20,Bellaire,Texas,,HS,1,0,,Wikp
691,2020-01,2020,1,1/14/20,Fort Worth,Texas,,HS,0,2,,Wikp
692,2020-01,2020,1,1/23/20,Oxnard,California,,ES,0,1,,Wikp
693,2020-02,2020,2,2/3/20,Jacksonville,Florida,,ES,0,1,,Wikp
694,2020-02,2020,2,2/3/20,Commerce,Texas,,C,2,1,,Wikp
